Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
1433055;Łochów - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1433055;Łochów - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1433062;Miedzna (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,1;%; 
1433062;Miedzna (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,09;%; 
1433062;Miedzna (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1433062;Miedzna (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,3;szt.; 
1433072;Sadowne (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
1433072;Sadowne (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,07;%; 
1433072;Sadowne (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1433072;Sadowne (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1433082;Stoczek (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
1433082;Stoczek (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,04;%; 
1433082;Stoczek (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1433082;Stoczek (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1433092;Wierzbno (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
1433092;Wierzbno (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,04;%; 
1433092;Wierzbno (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1433092;Wierzbno (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1434011;Kobyłka (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,15;%; 
1434011;Kobyłka (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,16;%; 
1434011;Kobyłka (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434011;Kobyłka (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;4,3;szt.; 
1434021;Marki (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,19;%; 
1434021;Marki (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,4;%; 
1434021;Marki (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434021;Marki (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;4,3;szt.; 
1434031;Ząbki (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;3,86;%; 
1434031;Ząbki (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;5,11;%; 
1434031;Ząbki (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434031;Ząbki (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;216,3;szt.; 
1434041;Zielonka (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,23;%; 
1434041;Zielonka (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,25;%; 
1434041;Zielonka (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434041;Zielonka (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;41,5;szt.; 
1434052;Dąbrówka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
1434052;Dąbrówka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,04;%; 
1434052;Dąbrówka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434052;Dąbrówka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,1;szt.; 
1434062;Jadów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,1;%; 
1434062;Jadów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,1;%; 
1434062;Jadów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434062;Jadów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1434072;Klembów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,12;%; 
1434072;Klembów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,16;%; 
1434072;Klembów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434072;Klembów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;6,0;szt.; 
1434082;Poświętne (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,02;%; 
1434082;Poświętne (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,05;%; 
1434082;Poświętne (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434082;Poświętne (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.;a
1434093;Radzymin (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,25;%; 
1434093;Radzymin (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,19;%; 
1434093;Radzymin (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434093;Radzymin (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,0;szt.; 
1434094;Radzymin - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,36;%; 
1434094;Radzymin - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,04;%; 
1434094;Radzymin - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434094;Radzymin - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.;a
1434095;Radzymin - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,01;%; 
1434095;Radzymin - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,01;%; 
1434095;Radzymin - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434095;Radzymin - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,2;szt.; 
1434102;Strachówka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,05;%; 
1434102;Strachówka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,06;%; 
1434102;Strachówka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434102;Strachówka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1434113;Tłuszcz (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,15;%; 
1434113;Tłuszcz (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,19;%; 
1434113;Tłuszcz (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434113;Tłuszcz (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;2,2;szt.; 
1434114;Tłuszcz - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,06;%; 
1434114;Tłuszcz - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,33;%; 
1434114;Tłuszcz - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434114;Tłuszcz - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;28,9;szt.; 
1434115;Tłuszcz - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,07;%; 
1434115;Tłuszcz - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,1;%; 
1434115;Tłuszcz - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434115;Tłuszcz - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1434123;Wołomin (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,16;%; 
1434123;Wołomin (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,37;%; 
1434123;Wołomin (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434123;Wołomin (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;69,3;szt.; 
1434124;Wołomin - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;2,76;%; 
1434124;Wołomin - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;3,39;%; 
1434124;Wołomin - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434124;Wołomin - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;252,6;szt.; 
1434125;Wołomin - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,53;%; 
1434125;Wołomin - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,59;%; 
1434125;Wołomin - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1434125;Wołomin - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1435012;Brańszczyk (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,03;%; 
1435012;Brańszczyk (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,05;%; 
1435012;Brańszczyk (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435012;Brańszczyk (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1435022;Długosiodło (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,13;%; 
1435022;Długosiodło (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,13;%; 
1435022;Długosiodło (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435022;Długosiodło (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1435032;Rząśnik (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
1435032;Rząśnik (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,04;%; 
1435032;Rząśnik (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435032;Rząśnik (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1435042;Somianka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,03;%; 
1435042;Somianka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,03;%; 
1435042;Somianka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435042;Somianka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1435053;Wyszków (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,53;%; 
1435053;Wyszków (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,59;%; 
1435053;Wyszków (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435053;Wyszków (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;35,8;szt.; 
1435054;Wyszków - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;2,93;%; 
1435054;Wyszków - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;3,46;%; 
1435054;Wyszków - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435054;Wyszków - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;276,9;szt.; 
1435055;Wyszków - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,18;%; 
1435055;Wyszków - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,18;%; 
1435055;Wyszków - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435055;Wyszków - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,7;szt.; 
1435062;Zabrodzie (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,05;%; 
1435062;Zabrodzie (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,05;%; 
1435062;Zabrodzie (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1435062;Zabrodzie (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,5;szt.; 
1436012;Kazanów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,04;%; 
1436012;Kazanów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,04;%; 
1436012;Kazanów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1436012;Kazanów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1436022;Policzna (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,11;%; 
1436022;Policzna (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,15;%; 
1436022;Policzna (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1436022;Policzna (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
1436032;Przyłęk (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,02;%; 
1436032;Przyłęk (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,02;%; 
1436032;Przyłęk (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
1436032;Przyłęk (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,7;szt.; 
1436042;Tczów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,06;%; 
1436042;Tczów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,05;%; 
1436042;Tczów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
