Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
1815022;Ostrów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;20,7;osoba; 
1815033;Ropczyce (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,1;osoba; 
1815033;Ropczyce (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,2;osoba; 
1815033;Ropczyce (3);współczynnik obciążenia demograficznego osobami starszymi;2015;18,2;osoba; 
1815033;Ropczyce (3);współczynnik obciążenia demograficznego osobami starszymi;2022;24,6;osoba; 
1815034;Ropczyce - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,5;osoba; 
1815034;Ropczyce - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,0;osoba; 
1815034;Ropczyce - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;17,0;osoba; 
1815034;Ropczyce - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;26,2;osoba; 
1815035;Ropczyce - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,1;osoba; 
1815035;Ropczyce - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;28,4;osoba; 
1815035;Ropczyce - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,9;osoba; 
1815035;Ropczyce - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;22,5;osoba; 
1815043;Sędziszów Małopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,1;osoba; 
1815043;Sędziszów Małopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,5;osoba; 
1815043;Sędziszów Małopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,7;osoba; 
1815043;Sędziszów Małopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2022;26,4;osoba; 
1815044;Sędziszów Małopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,8;osoba; 
1815044;Sędziszów Małopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,1;osoba; 
1815044;Sędziszów Małopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;24,2;osoba; 
1815044;Sędziszów Małopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;28,5;osoba; 
1815045;Sędziszów Małopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,9;osoba; 
1815045;Sędziszów Małopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,9;osoba; 
1815045;Sędziszów Małopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;20,6;osoba; 
1815045;Sędziszów Małopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;24,1;osoba; 
1815052;Wielopole Skrzyńskie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,4;osoba; 
1815052;Wielopole Skrzyńskie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,1;osoba; 
1815052;Wielopole Skrzyńskie (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,6;osoba; 
1815052;Wielopole Skrzyńskie (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,5;osoba; 
1816011;Dynów (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,3;osoba; 
1816011;Dynów (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,0;osoba; 
1816011;Dynów (1);współczynnik obciążenia demograficznego osobami starszymi;2015;21,3;osoba; 
1816011;Dynów (1);współczynnik obciążenia demograficznego osobami starszymi;2022;28,2;osoba; 
1816023;Błażowa (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,6;osoba; 
1816023;Błażowa (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,6;osoba; 
1816023;Błażowa (3);współczynnik obciążenia demograficznego osobami starszymi;2015;24,1;osoba; 
1816023;Błażowa (3);współczynnik obciążenia demograficznego osobami starszymi;2022;27,8;osoba; 
1816024;Błażowa - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,5;osoba; 
1816024;Błażowa - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;42,7;osoba; 
1816024;Błażowa - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;21,9;osoba; 
1816024;Błażowa - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;32,4;osoba; 
1816025;Błażowa - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,9;osoba; 
1816025;Błażowa - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,0;osoba; 
1816025;Błażowa - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;24,7;osoba; 
1816025;Błażowa - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;26,7;osoba; 
1816033;Boguchwała (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,8;osoba; 
1816033;Boguchwała (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,0;osoba; 
1816033;Boguchwała (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,0;osoba; 
1816033;Boguchwała (3);współczynnik obciążenia demograficznego osobami starszymi;2022;24,7;osoba; 
1816034;Boguchwała - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,8;osoba; 
1816034;Boguchwała - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,4;osoba; 
1816034;Boguchwała - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;22,1;osoba; 
1816034;Boguchwała - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;28,6;osoba; 
1816035;Boguchwała - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,0;osoba; 
1816035;Boguchwała - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,8;osoba; 
1816035;Boguchwała - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;20,5;osoba; 
1816035;Boguchwała - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;23,1;osoba; 
1816042;Chmielnik (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,3;osoba; 
1816042;Chmielnik (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,7;osoba; 
1816042;Chmielnik (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,0;osoba; 
1816042;Chmielnik (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,6;osoba; 
1816052;Dynów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,9;osoba; 
1816052;Dynów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,4;osoba; 
1816052;Dynów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;23,9;osoba; 
1816052;Dynów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;28,0;osoba; 
1816063;Głogów Małopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,6;osoba; 
1816063;Głogów Małopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;27,8;osoba; 
1816063;Głogów Małopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2015;18,5;osoba; 
1816063;Głogów Małopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2022;21,2;osoba; 
1816064;Głogów Małopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;21,5;osoba; 
1816064;Głogów Małopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;27,8;osoba; 
1816064;Głogów Małopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;15,6;osoba; 
1816064;Głogów Małopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;20,9;osoba; 
1816065;Głogów Małopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,1;osoba; 
1816065;Głogów Małopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;28,0;osoba; 
1816065;Głogów Małopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,9;osoba; 
1816065;Głogów Małopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;21,5;osoba; 
1816072;Hyżne (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,3;osoba; 
1816072;Hyżne (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,3;osoba; 
1816072;Hyżne (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,5;osoba; 
1816072;Hyżne (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,4;osoba; 
1816082;Kamień (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,4;osoba; 
1816082;Kamień (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;26,8;osoba; 
1816082;Kamień (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,0;osoba; 
1816082;Kamień (2);współczynnik obciążenia demograficznego osobami starszymi;2022;20,5;osoba; 
1816092;Krasne (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,0;osoba; 
1816092;Krasne (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;27,8;osoba; 
1816092;Krasne (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,8;osoba; 
1816092;Krasne (2);współczynnik obciążenia demograficznego osobami starszymi;2022;21,2;osoba; 
1816102;Lubenia (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;31,1;osoba; 
1816102;Lubenia (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,6;osoba; 
1816102;Lubenia (2);współczynnik obciążenia demograficznego osobami starszymi;2015;24,3;osoba; 
1816102;Lubenia (2);współczynnik obciążenia demograficznego osobami starszymi;2022;27,5;osoba; 
1816113;Sokołów Małopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,3;osoba; 
1816113;Sokołów Małopolski (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,9;osoba; 
1816113;Sokołów Małopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2015;19,7;osoba; 
1816113;Sokołów Małopolski (3);współczynnik obciążenia demograficznego osobami starszymi;2022;23,4;osoba; 
1816114;Sokołów Małopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,7;osoba; 
1816114;Sokołów Małopolski - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,0;osoba; 
1816114;Sokołów Małopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;16,2;osoba; 
1816114;Sokołów Małopolski - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;23,9;osoba; 
1816115;Sokołów Małopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,1;osoba; 
1816115;Sokołów Małopolski - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,8;osoba; 
1816115;Sokołów Małopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;20,9;osoba; 
1816115;Sokołów Małopolski - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;23,2;osoba; 
1816122;Świlcza (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,2;osoba; 
1816122;Świlcza (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,5;osoba; 
1816122;Świlcza (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,6;osoba; 
1816122;Świlcza (2);współczynnik obciążenia demograficznego osobami starszymi;2022;24,7;osoba; 
1816132;Trzebownisko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,0;osoba; 
1816132;Trzebownisko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;28,3;osoba; 
1816132;Trzebownisko (2);współczynnik obciążenia demograficznego osobami starszymi;2015;18,2;osoba; 
1816132;Trzebownisko (2);współczynnik obciążenia demograficznego osobami starszymi;2022;21,2;osoba; 
1816143;Tyczyn (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,1;osoba; 
1816143;Tyczyn (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,0;osoba; 
1816143;Tyczyn (3);współczynnik obciążenia demograficznego osobami starszymi;2015;20,6;osoba; 
1816143;Tyczyn (3);współczynnik obciążenia demograficznego osobami starszymi;2022;23,1;osoba; 
1816144;Tyczyn - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,8;osoba; 
1816144;Tyczyn - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,6;osoba; 
1816144;Tyczyn - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;19,1;osoba; 
1816144;Tyczyn - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;24,4;osoba; 
1816145;Tyczyn - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,3;osoba; 
1816145;Tyczyn - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;28,9;osoba; 
1816145;Tyczyn - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;21,3;osoba; 
1816145;Tyczyn - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;22,3;osoba; 
1817011;Sanok (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,5;osoba; 
1817011;Sanok (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;49,1;osoba; 
1817011;Sanok (1);współczynnik obciążenia demograficznego osobami starszymi;2015;22,7;osoba; 
1817011;Sanok (1);współczynnik obciążenia demograficznego osobami starszymi;2022;37,0;osoba; 
1817022;Besko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,8;osoba; 
1817022;Besko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,0;osoba; 
1817022;Besko (2);współczynnik obciążenia demograficznego osobami starszymi;2015;18,4;osoba; 
1817022;Besko (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,5;osoba; 
1817032;Bukowsko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,0;osoba; 
1817032;Bukowsko (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,1;osoba; 
1817032;Bukowsko (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,3;osoba; 
1817032;Bukowsko (2);współczynnik obciążenia demograficznego osobami starszymi;2022;24,7;osoba; 
1817042;Komańcza (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,0;osoba; 
1817042;Komańcza (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,2;osoba; 
1817042;Komańcza (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,0;osoba; 
1817042;Komańcza (2);współczynnik obciążenia demograficznego osobami starszymi;2022;30,6;osoba; 
1817052;Sanok (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,5;osoba; 
1817052;Sanok (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,1;osoba; 
1817052;Sanok (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,8;osoba; 
1817052;Sanok (2);współczynnik obciążenia demograficznego osobami starszymi;2022;24,7;osoba; 
1817062;Tyrawa Wołoska (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;22,5;osoba; 
1817062;Tyrawa Wołoska (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,1;osoba; 
1817062;Tyrawa Wołoska (2);współczynnik obciążenia demograficznego osobami starszymi;2015;16,6;osoba; 
1817062;Tyrawa Wołoska (2);współczynnik obciążenia demograficznego osobami starszymi;2022;22,4;osoba; 
1817073;Zagórz (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,5;osoba; 
1817073;Zagórz (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,7;osoba; 
1817073;Zagórz (3);współczynnik obciążenia demograficznego osobami starszymi;2015;20,1;osoba; 
1817073;Zagórz (3);współczynnik obciążenia demograficznego osobami starszymi;2022;27,6;osoba; 
1817074;Zagórz - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,4;osoba; 
1817074;Zagórz - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;39,3;osoba; 
1817074;Zagórz - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;20,4;osoba; 
1817074;Zagórz - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;29,0;osoba; 
1817075;Zagórz - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,9;osoba; 
1817075;Zagórz - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,0;osoba; 
